"","year","pnum","box_attempt","nestbox","species","clutch_size","April_lay","April_hatch","num_chicks","num_eggs_manipulated","number_fledged","adult_male","adult_female","incubation_period","test"
"23448",1999,"19991B172",1,"B172","BLUTI",7,33,49,7,NA,4,NA,NA,10,0
"23449",1999,"19991B174",1,"B174","BLUTI",6,37,59,6,NA,0,NA,NA,17,0
"23451",1999,"19991B183",1,"B183","BLUTI",10,31,NA,9,NA,0,NA,NA,NA,1
"23452",1999,"19991B185",1,"B185","BLUTI",NA,11,40,NA,NA,22,NA,NA,NA,NA
"23453",1999,"19991B187",1,"B187","BLUTI",9,33,NA,NA,NA,0,NA,NA,NA,NA
"23455",1999,"19991B189",1,"B189","BLUTI",9,25,NA,9,NA,0,NA,NA,NA,0
"23456",1999,"19991B190",1,"B190","BLUTI",5,13,NA,NA,NA,0,NA,NA,NA,NA
"23457",1999,"19991B192",1,"B192","BLUTI",9,16,40,9,NA,9,NA,NA,16,0
"23458",1999,"19991B194",1,"B194","BLUTI",9,12,40,7,NA,7,NA,NA,20,2
"23461",1999,"19991B201",1,"B201","BLUTI",9,29,51,9,NA,4,NA,NA,14,0
"23462",1999,"19991B203",1,"B203","BLUTI",7,25,NA,7,NA,0,NA,NA,NA,0
"23463",1999,"19991B204",1,"B204","BLUTI",7,28,46,7,NA,7,NA,NA,12,0
"23465",1999,"19991B207",1,"B207","BLUTI",9,29,51,3,NA,0,NA,NA,14,6
"23467",1999,"19991B211",1,"B211","BLUTI",6,28,NA,5,NA,3,NA,NA,NA,1
"23469",1999,"19991B215",1,"B215","BLUTI",7,34,49,7,NA,3,NA,NA,9,0
"23472",1999,"19991B223",1,"B223","BLUTI",9,20,NA,9,NA,7,NA,NA,NA,0
"23474",1999,"19991B226",1,"B226","BLUTI",8,32,NA,5,NA,0,NA,NA,NA,3
"23475",1999,"19991B228",1,"B228","BLUTI",5,8,38,4,NA,0,NA,NA,26,1
"23476",1999,"19991B24",1,"B24","BLUTI",9,29,NA,9,NA,2,NA,NA,NA,0
"23477",1999,"19991B25",1,"B25","BLUTI",7,19,NA,6,NA,6,NA,NA,NA,1
"23478",1999,"19991B26",1,"B26","BLUTI",11,21,NA,10,NA,2,NA,NA,NA,1
"23480",1999,"19991B30",1,"B30","BLUTI",6,40,60,6,NA,0,NA,NA,15,0
"23481",1999,"19991B31",1,"B31","BLUTI",11,27,53,8,NA,3,NA,NA,16,3
"23483",1999,"19991B37",1,"B37","BLUTI",13,27,NA,13,NA,0,NA,NA,NA,0
"23485",1999,"19991B4",1,"B4","BLUTI",10,20,41,9,NA,0,NA,NA,12,1
"23486",1999,"19991B40",1,"B40","BLUTI",12,20,49,12,NA,5,NA,NA,18,0
"23487",1999,"19991B42",1,"B42","BLUTI",8,23,NA,8,NA,0,NA,NA,NA,0
"23491",1999,"19991B5",1,"B5","BLUTI",8,30,48,8,NA,3,NA,NA,11,0
"23492",1999,"19991B53",1,"B53","BLUTI",9,29,51,9,NA,7,NA,NA,14,0
"23493",1999,"19991B55",1,"B55","BLUTI",7,34,53,7,NA,0,NA,NA,13,0
"23494",1999,"19991B56",1,"B56","BLUTI",10,11,40,10,NA,10,NA,NA,20,0
"23496",1999,"19991B58",1,"B58","BLUTI",10,14,NA,NA,NA,0,NA,NA,NA,NA
"23497",1999,"19991B60",1,"B60","BLUTI",9,32,49,8,NA,4,NA,NA,9,1
"23501",1999,"19991B69",1,"B69","BLUTI",8,21,NA,NA,NA,0,NA,NA,NA,NA
"23504",1999,"19991B8",1,"B8","BLUTI",6,24,43,5,NA,5,NA,NA,14,1
"23508",1999,"19991B89",1,"B89","BLUTI",8,28,49,8,NA,0,NA,NA,14,0
"23509",1999,"19991B90",1,"B90","BLUTI",12,13,NA,12,NA,2,NA,NA,NA,0
"23510",1999,"19991B91",1,"B91","BLUTI",1,NA,NA,NA,NA,0,NA,NA,NA,NA
"23512",1999,"19991B95",1,"B95","BLUTI",10,16,43,10,NA,6,NA,NA,18,0
"23513",1999,"19991B96",1,"B96","BLUTI",7,11,39,7,NA,7,NA,NA,22,0
"23514",1999,"19991B97",1,"B97","BLUTI",8,20,41,8,NA,8,NA,NA,14,0
"23515",1999,"19991B98",1,"B98","BLUTI",9,33,53,9,NA,0,NA,NA,12,0
"23517",1999,"19991B99A",1,"B99A","BLUTI",9,9,35,9,NA,9,NA,NA,18,0
"23544",1999,"19991CP12",1,"CP12","BLUTI",10,34,57,10,NA,4,NA,NA,14,0
"23546",1999,"19991CP14A",1,"CP14A","BLUTI",11,18,40,11,NA,11,NA,NA,12,0
"23549",1999,"19991CP19",1,"CP19","BLUTI",8,32,51,8,NA,0,NA,NA,12,0
"23550",1999,"19991CP2",1,"CP2","BLUTI",10,24,45,10,NA,10,NA,NA,12,0
"23554",1999,"19991CP25",1,"CP25","BLUTI",9,11,40,9,NA,8,NA,NA,21,0
"23557",1999,"19991CP30",1,"CP30","BLUTI",9,28,NA,NA,NA,0,NA,NA,NA,NA
"23558",1999,"19991CP31",1,"CP31","BLUTI",7,33,51,7,NA,4,NA,NA,12,0
"23559",1999,"19991CP32",1,"CP32","BLUTI",9,27,47,9,NA,6,NA,NA,12,0
"23560",1999,"19991CP34",1,"CP34","BLUTI",7,21,47,6,NA,0,NA,NA,20,1
"23565",1999,"19991CP4",1,"CP4","BLUTI",10,19,42,10,NA,9,NA,NA,14,0
"23567",1999,"19991CP41",1,"CP41","BLUTI",7,45,66,7,NA,2,NA,NA,15,0
"23570",1999,"19991CP5B",1,"CP5B","BLUTI",9,11,34,9,NA,9,NA,NA,15,0
"23571",1999,"19991CP7",1,"CP7","BLUTI",9,15,39,9,NA,9,NA,NA,16,0
"23573",1999,"19991CP9",1,"CP9","BLUTI",7,35,54,6,NA,6,NA,NA,13,1
"23574",1999,"19991EX10",1,"EX10","BLUTI",9,26,48,8,NA,8,NA,NA,14,1
"23575",1999,"19991EX10A",1,"EX10A","BLUTI",10,24,45,10,NA,10,NA,NA,12,0
"23577",1999,"19991EX12",1,"EX12","BLUTI",9,26,48,9,NA,9,NA,NA,14,0
"23579",1999,"19991EX13",1,"EX13","BLUTI",14,19,45,14,NA,14,NA,NA,13,0
"23580",1999,"19991EX13A",1,"EX13A","BLUTI",10,27,62,9,NA,4,NA,NA,26,1
"23582",1999,"19991EX14A",1,"EX14A","BLUTI",9,33,53,9,NA,5,NA,NA,12,0
"23583",1999,"19991EX14B",1,"EX14B","BLUTI",13,29,54,13,NA,2,NA,NA,13,0
"23585",1999,"19991EX16",1,"EX16","BLUTI",12,28,51,12,NA,10,NA,NA,12,0
"23586",1999,"19991EX17",1,"EX17","BLUTI",10,28,NA,NA,NA,0,NA,NA,NA,NA
"23587",1999,"19991EX18",1,"EX18","BLUTI",9,32,NA,NA,NA,0,NA,NA,NA,NA
"23589",1999,"19991EX19",1,"EX19","BLUTI",9,12,41,8,NA,7,NA,NA,21,1
"23590",1999,"19991EX19A",1,"EX19A","BLUTI",10,27,51,6,NA,6,NA,NA,15,4
"23595",1999,"19991EX25",1,"EX25","BLUTI",11,26,47,10,NA,6,NA,NA,11,1
"23598",1999,"19991EX28",1,"EX28","BLUTI",9,12,42,7,NA,7,NA,NA,22,2
"23599",1999,"19991EX29",1,"EX29","BLUTI",10,11,39,9,NA,9,NA,NA,19,1
"23603",1999,"19991EX31",1,"EX31","BLUTI",12,11,41,12,NA,12,NA,NA,19,0
"23606",1999,"19991EX33",1,"EX33","BLUTI",12,27,51,12,NA,4,NA,NA,13,0
"23607",1999,"19991EX34",1,"EX34","BLUTI",9,25,45,5,NA,5,NA,NA,12,4
"23608",1999,"19991EX34A",1,"EX34A","BLUTI",9,35,55,7,NA,2,NA,NA,12,2
"23609",1999,"19991EX35",1,"EX35","BLUTI",11,30,53,11,NA,11,NA,NA,13,0
"23610",1999,"19991EX35A",1,"EX35A","BLUTI",12,25,47,11,NA,9,NA,NA,11,1
"23612",1999,"19991EX37",1,"EX37","BLUTI",9,24,46,9,NA,9,NA,NA,14,0
"23615",1999,"19991EX39B",1,"EX39B","BLUTI",10,25,48,10,NA,3,NA,NA,14,0
"23616",1999,"19991EX4",1,"EX4","BLUTI",10,29,50,9,NA,9,NA,NA,12,1
"23618",1999,"19991EX41B",1,"EX41B","BLUTI",8,34,53,8,NA,8,NA,NA,12,0
"23620",1999,"19991EX41D",1,"EX41D","BLUTI",11,28,50,11,NA,11,NA,NA,12,0
"23623",1999,"19991EX42A",1,"EX42A","BLUTI",9,29,49,9,NA,8,NA,NA,12,0
"23625",1999,"19991EX43A",1,"EX43A","BLUTI",9,21,50,8,NA,8,NA,NA,21,1
"23626",1999,"19991EX43B",1,"EX43B","BLUTI",7,34,53,7,NA,1,NA,NA,13,0
"23630",1999,"19991EX45",1,"EX45","BLUTI",8,16,42,8,NA,8,NA,NA,19,0
"23631",1999,"19991EX46",1,"EX46","BLUTI",11,23,46,9,NA,9,NA,NA,13,2
"23635",1999,"19991EX49",1,"EX49","BLUTI",10,27,49,9,NA,9,NA,NA,13,1
"23636",1999,"19991EX49A",1,"EX49A","BLUTI",5,36,54,5,NA,2,NA,NA,14,0
"23638",1999,"19991EX49C",1,"EX49C","BLUTI",9,26,46,9,NA,9,NA,NA,12,0
"23639",1999,"19991EX50",1,"EX50","BLUTI",13,19,46,13,NA,13,NA,NA,15,0
"23641",1999,"19991EX51B",1,"EX51B","BLUTI",10,30,50,10,NA,9,NA,NA,11,0
"23642",1999,"19991EX51C",1,"EX51C","BLUTI",11,27,48,11,NA,10,NA,NA,11,0
"23649",1999,"19991EX5A",1,"EX5A","BLUTI",10,11,38,10,NA,10,NA,NA,18,0
"23650",1999,"19991EX60",1,"EX60","BLUTI",10,28,47,10,NA,9,NA,NA,10,0
"23652",1999,"19991EX62",1,"EX62","BLUTI",10,33,53,10,NA,8,NA,NA,11,0
"23654",1999,"19991EX62B",1,"EX62B","BLUTI",10,27,48,10,NA,6,NA,NA,12,0
"23657",1999,"19991EX62F",1,"EX62F","BLUTI",10,27,48,10,NA,5,NA,NA,12,0
"23659",1999,"19991EX63",1,"EX63","BLUTI",10,28,50,10,NA,7,NA,NA,13,0
"23660",1999,"19991EX64",1,"EX64","BLUTI",3,15,NA,3,NA,0,NA,NA,NA,0
"23662",1999,"19991EX66",1,"EX66","BLUTI",8,29,50,8,NA,8,NA,NA,14,0
"23663",1999,"19991EX67",1,"EX67","BLUTI",6,15,43,6,NA,6,NA,NA,23,0
"23664",1999,"19991EX68",1,"EX68","BLUTI",8,31,50,8,NA,6,NA,NA,12,0
"23666",1999,"19991EX72",1,"EX72","BLUTI",10,32,52,7,NA,7,NA,NA,11,3
"23667",1999,"19991EX72A",1,"EX72A","BLUTI",10,32,52,8,NA,6,NA,NA,11,2
"23670",1999,"19991EX75A",1,"EX75A","BLUTI",10,34,NA,NA,NA,0,NA,NA,NA,NA
"23673",1999,"19991EX78",1,"EX78","BLUTI",8,28,46,8,NA,6,NA,NA,11,0
"23674",1999,"19991EX79",1,"EX79","BLUTI",11,29,52,11,NA,6,NA,NA,13,0
"23676",1999,"19991EX84",1,"EX84","BLUTI",7,38,55,7,NA,7,NA,NA,11,0
"23678",1999,"19991EX88",1,"EX88","BLUTI",4,33,54,4,NA,4,NA,NA,18,0
"23679",1999,"19991EX89",1,"EX89","BLUTI",8,15,43,8,NA,6,NA,NA,21,0
"23681",1999,"19991EX9",1,"EX9","BLUTI",9,27,48,8,NA,8,NA,NA,13,1
"23682",1999,"19991EX90",1,"EX90","BLUTI",10,30,51,10,NA,5,NA,NA,12,0
"23688",1999,"19991MP17",1,"MP17","BLUTI",13,13,41,12,NA,12,NA,NA,16,1
"23690",1999,"19991MP19",1,"MP19","BLUTI",9,12,35,9,NA,0,NA,NA,15,0
"23694",1999,"19991MP22",1,"MP22","BLUTI",8,20,40,8,NA,8,NA,NA,13,0
"23695",1999,"19991MP24",1,"MP24","BLUTI",11,16,40,10,NA,0,NA,NA,14,1
"23696",1999,"19991MP25",1,"MP25","BLUTI",7,13,37,7,NA,7,NA,NA,18,0
"23697",1999,"19991MP26",1,"MP26","BLUTI",8,22,43,7,NA,7,NA,NA,14,1
"23702",1999,"19991MP34",1,"MP34","BLUTI",9,21,43,9,NA,9,NA,NA,14,0
"23703",1999,"19991MP36",1,"MP36","BLUTI",8,27,46,8,NA,8,NA,NA,12,0
"23705",1999,"19991MP39",1,"MP39","BLUTI",10,22,NA,NA,NA,0,NA,NA,NA,NA
"23709",1999,"19991MP42",1,"MP42","BLUTI",9,19,40,9,NA,9,NA,NA,13,0
"23710",1999,"19991MP44",1,"MP44","BLUTI",11,21,44,11,NA,11,NA,NA,13,0
"23713",1999,"19991MP47",1,"MP47","BLUTI",9,27,47,9,NA,0,NA,NA,12,0
"23715",1999,"19991MP51",1,"MP51","BLUTI",10,20,41,9,NA,9,NA,NA,12,1
"23716",1999,"19991MP52",1,"MP52","BLUTI",10,12,39,8,NA,8,NA,NA,18,2
"23718",1999,"19991MP54",1,"MP54","BLUTI",10,12,38,9,NA,9,NA,NA,17,1
"23720",1999,"19991MP56",1,"MP56","BLUTI",11,7,35,11,NA,11,NA,NA,18,0
"23721",1999,"19991MP58",1,"MP58","BLUTI",12,19,44,12,NA,0,NA,NA,14,0
"23722",1999,"19991MP59",1,"MP59","BLUTI",8,21,43,8,NA,8,NA,NA,15,0
"23728",1999,"19991MP64",1,"MP64","BLUTI",9,30,46,9,NA,0,NA,NA,8,0
"23730",1999,"19991MP66",1,"MP66","BLUTI",8,21,42,8,NA,8,NA,NA,14,0
"23732",1999,"19991MP68",1,"MP68","BLUTI",10,14,39,10,NA,10,NA,NA,16,0
"23734",1999,"19991MP70",1,"MP70","BLUTI",9,28,47,6,NA,4,NA,NA,11,3
"23742",1999,"19991MP80",1,"MP80","BLUTI",11,1,43,11,NA,11,NA,NA,32,0
"23743",1999,"19991MP81",1,"MP81","BLUTI",9,24,NA,9,NA,9,NA,NA,NA,0
"23745",1999,"19991MP84",1,"MP84","BLUTI",9,21,42,9,NA,8,NA,NA,13,0
"23746",1999,"19991MP86",1,"MP86","BLUTI",9,11,38,9,NA,9,NA,NA,19,0
"23747",1999,"19991MP88",1,"MP88","BLUTI",9,15,38,8,NA,8,NA,NA,15,1
"23748",1999,"19991MP89",1,"MP89","BLUTI",10,25,45,9,NA,9,NA,NA,11,1
"23753",1999,"19991MS4",1,"MS4","BLUTI",6,10,40,6,NA,6,NA,NA,25,0
"23754",1999,"19991MS5",1,"MS5","BLUTI",7,10,44,7,NA,4,NA,NA,28,0
"23756",1999,"19991O1",1,"O1","BLUTI",9,14,40,9,NA,9,NA,NA,18,0
"23758",1999,"19991O100",1,"O100","BLUTI",10,28,50,10,NA,10,NA,NA,13,0
"23759",1999,"19991O101",1,"O101","BLUTI",10,26,49,10,NA,6,NA,NA,14,0
"23760",1999,"19991O104",1,"O104","BLUTI",10,32,51,10,NA,10,NA,NA,10,0
"23762",1999,"19991O106",1,"O106","BLUTI",11,15,44,11,NA,11,NA,NA,19,0
"23763",1999,"19991O107",1,"O107","BLUTI",11,13,40,11,NA,11,NA,NA,17,0
"23766",1999,"19991O110",1,"O110","BLUTI",11,13,40,11,NA,10,NA,NA,17,0
"23768",1999,"19991O114",1,"O114","BLUTI",10,29,51,10,NA,10,NA,NA,13,0
"23769",1999,"19991O115",1,"O115","BLUTI",8,31,50,8,NA,8,NA,NA,12,0
"23770",1999,"19991O116",1,"O116","BLUTI",10,27,50,10,NA,10,NA,NA,14,0
"23772",1999,"19991O119",1,"O119","BLUTI",10,14,42,10,NA,8,NA,NA,19,0
"23773",1999,"19991O12",1,"O12","BLUTI",8,21,44,8,NA,8,NA,NA,16,0
"23774",1999,"19991O13A",1,"O13A","BLUTI",7,29,52,7,NA,7,NA,"K604822",17,0
"23775",1999,"19991O14",1,"O14","BLUTI",7,31,50,7,NA,7,NA,NA,13,0
"23776",1999,"19991O15",1,"O15","BLUTI",9,28,50,9,NA,9,NA,NA,14,0
"23777",1999,"19991O16",1,"O16","BLUTI",8,32,53,8,NA,8,NA,NA,14,0
"23779",1999,"19991O18",1,"O18","BLUTI",9,23,46,9,NA,9,NA,NA,15,0
"23781",1999,"19991O20",1,"O20","BLUTI",9,30,52,9,NA,9,NA,NA,14,0
"23782",1999,"19991O21",1,"O21","BLUTI",11,26,NA,NA,NA,0,NA,NA,NA,NA
"23785",1999,"19991O24",1,"O24","BLUTI",8,7,44,8,NA,4,NA,NA,30,0
"23786",1999,"19991O25",1,"O25","BLUTI",8,29,48,8,NA,8,NA,NA,12,0
"23787",1999,"19991O26",1,"O26","BLUTI",9,33,55,9,NA,9,NA,NA,14,0
"23788",1999,"19991O27",1,"O27","BLUTI",6,29,48,6,NA,0,NA,NA,14,0
"23789",1999,"19991O27A",1,"O27A","BLUTI",9,28,49,9,NA,9,NA,NA,13,0
"23791",1999,"19991O3",1,"O3","BLUTI",10,28,49,10,NA,10,NA,NA,12,0
"23792",1999,"19991O30",1,"O30","BLUTI",8,14,42,5,NA,5,NA,NA,21,3
"23793",1999,"19991O30A",1,"O30A","BLUTI",6,NA,50,6,NA,6,NA,NA,NA,0
"23794",1999,"19991O32",1,"O32","BLUTI",11,10,41,11,NA,9,NA,NA,21,0
"23797",1999,"19991O35",1,"O35","BLUTI",11,22,44,11,NA,11,NA,NA,12,0
"23798",1999,"19991O36",1,"O36","BLUTI",9,30,49,8,NA,8,NA,NA,11,1
"23803",1999,"19991O39",1,"O39","BLUTI",4,29,NA,NA,NA,0,NA,NA,NA,NA
"23804",1999,"19991O4",1,"O4","BLUTI",1,NA,NA,NA,NA,0,NA,NA,NA,NA
"23805",1999,"19991O40",1,"O40","BLUTI",6,43,55,6,NA,6,NA,NA,7,0
"23806",1999,"19991O41",1,"O41","BLUTI",9,31,50,9,NA,9,NA,NA,11,0
"23807",1999,"19991O42",1,"O42","BLUTI",9,32,55,9,NA,9,NA,NA,15,0
"23809",1999,"19991O46",1,"O46","BLUTI",8,18,50,7,NA,7,NA,NA,25,1
"23810",1999,"19991O47",1,"O47","BLUTI",12,14,46,12,NA,11,NA,NA,21,0
"23812",1999,"19991O5",1,"O5","BLUTI",13,13,44,13,NA,13,NA,NA,19,0
"23814",1999,"19991O51",1,"O51","BLUTI",12,11,39,12,NA,10,NA,NA,17,0
"23816",1999,"19991O53",1,"O53","BLUTI",7,27,48,7,NA,7,NA,NA,15,0
"23818",1999,"19991O55",1,"O55","BLUTI",12,10,40,12,NA,9,NA,NA,19,0
"23820",1999,"19991O57",1,"O57","BLUTI",8,9,50,8,NA,8,NA,NA,34,0
"23821",1999,"19991O58",1,"O58","BLUTI",7,20,41,7,NA,6,NA,NA,15,0
"23822",1999,"19991O59",1,"O59","BLUTI",9,28,47,9,NA,9,NA,NA,11,0
"23827",1999,"19991O66",1,"O66","BLUTI",11,24,44,10,NA,10,NA,NA,10,1
"23829",1999,"19991O68",1,"O68","BLUTI",8,25,47,8,NA,6,NA,NA,15,0
"23831",1999,"19991O7",1,"O7","BLUTI",12,14,43,11,NA,10,NA,NA,18,1
"23832",1999,"19991O70",1,"O70","BLUTI",10,23,45,10,NA,10,NA,NA,13,0
"23833",1999,"19991O71",1,"O71","BLUTI",11,28,50,11,NA,11,NA,NA,12,0
"23835",1999,"19991O73",1,"O73","BLUTI",10,13,43,10,NA,9,NA,NA,21,0
"23836",1999,"19991O74",1,"O74","BLUTI",14,12,42,14,NA,10,NA,NA,17,0
"23838",1999,"19991O75B",1,"O75B","BLUTI",9,15,40,8,NA,8,NA,NA,17,1
"23839",1999,"19991O76",1,"O76","BLUTI",8,12,41,5,NA,5,NA,NA,22,3
"23840",1999,"19991O77",1,"O77","BLUTI",4,21,45,4,NA,4,NA,NA,21,0
"23841",1999,"19991O78",1,"O78","BLUTI",10,14,38,10,NA,6,NA,NA,15,0
"23842",1999,"19991O79",1,"O79","BLUTI",8,27,NA,NA,NA,0,NA,NA,NA,NA
"23845",1999,"19991O84",1,"O84","BLUTI",11,10,NA,11,NA,0,NA,NA,NA,0
"23846",1999,"19991O85",1,"O85","BLUTI",8,28,50,8,NA,8,NA,NA,15,0
"23847",1999,"19991O86",1,"O86","BLUTI",7,22,46,7,NA,7,NA,NA,18,0
"23848",1999,"19991O9",1,"O9","BLUTI",5,27,NA,NA,NA,0,NA,NA,NA,NA
"23849",1999,"19991O93",1,"O93","BLUTI",3,NA,50,3,NA,3,NA,NA,NA,0
"23850",1999,"19991O94",1,"O94","BLUTI",5,NA,54,5,NA,5,NA,NA,NA,0
"23852",1999,"19991O96",1,"O96","BLUTI",10,12,38,10,NA,10,NA,NA,17,0
"23853",1999,"19991P10",1,"P10","BLUTI",9,26,47,9,NA,0,NA,NA,13,0
"23855",1999,"19991P12",1,"P12","BLUTI",10,30,NA,9,NA,4,NA,NA,NA,1
"23856",1999,"19991P13",1,"P13","BLUTI",8,28,49,6,NA,0,NA,NA,14,2
"23857",1999,"19991P14",1,"P14","BLUTI",10,34,NA,NA,NA,0,NA,NA,NA,NA
"23859",1999,"19991P16",1,"P16","BLUTI",9,29,NA,9,NA,0,NA,NA,NA,0
"23860",1999,"19991P17",1,"P17","BLUTI",10,29,NA,10,NA,0,NA,NA,NA,0
"23861",1999,"19991P18",1,"P18","BLUTI",2,NA,NA,NA,NA,0,NA,NA,NA,NA
"23863",1999,"19991P21",1,"P21","BLUTI",8,NA,58,8,NA,3,NA,NA,NA,0
"23864",1999,"19991P22",1,"P22","BLUTI",8,28,NA,8,NA,1,NA,NA,NA,0
"23866",1999,"19991P24",1,"P24","BLUTI",1,NA,NA,NA,NA,0,NA,NA,NA,NA
"23867",1999,"19991P5",1,"P5","BLUTI",6,32,NA,6,NA,0,NA,NA,NA,0
"23868",1999,"19991P6",1,"P6","BLUTI",9,31,60,7,NA,0,NA,NA,21,2
"23869",1999,"19991P8",1,"P8","BLUTI",10,21,47,10,NA,5,NA,NA,17,0
"23871",1999,"19991SW10",1,"SW10","BLUTI",10,35,56,9,NA,6,NA,NA,12,1
"23873",1999,"19991SW103",1,"SW103","BLUTI",5,12,43,3,NA,3,NA,NA,27,2
"23874",1999,"19991SW104",1,"SW104","BLUTI",11,19,45,11,NA,0,NA,NA,16,0
"23876",1999,"19991SW105",1,"SW105","BLUTI",12,11,40,12,NA,12,NA,NA,18,0
"23879",1999,"19991SW109",1,"SW109","BLUTI",7,13,41,7,NA,7,NA,NA,22,0
"23880",1999,"19991SW11",1,"SW11","BLUTI",11,13,44,11,NA,10,NA,NA,21,0
"23881",1999,"19991SW111",1,"SW111","BLUTI",8,18,46,8,NA,8,NA,NA,21,0
"23882",1999,"19991SW112",1,"SW112","BLUTI",8,20,NA,NA,NA,0,NA,NA,NA,NA
"23885",1999,"19991SW116",1,"SW116","BLUTI",9,30,51,9,NA,9,NA,NA,13,0
"23887",1999,"19991SW120",1,"SW120","BLUTI",4,12,NA,NA,NA,0,NA,NA,NA,NA
"23888",1999,"19991SW121",1,"SW121","BLUTI",8,28,47,5,NA,5,NA,NA,12,3
"23890",1999,"19991SW126",1,"SW126","BLUTI",10,11,41,8,NA,7,NA,NA,21,2
"23892",1999,"19991SW128",1,"SW128","BLUTI",5,12,NA,NA,NA,0,NA,NA,NA,NA
"23894",1999,"19991SW13",1,"SW13","BLUTI",8,37,NA,8,NA,0,NA,NA,NA,0
"23895",1999,"19991SW130",1,"SW130","BLUTI",10,28,48,10,NA,10,NA,NA,11,0
"23897",1999,"19991SW132",1,"SW132","BLUTI",8,25,45,8,NA,8,NA,NA,13,0
"23898",1999,"19991SW14",1,"SW14","BLUTI",9,30,50,9,NA,7,NA,NA,12,0
"23899",1999,"19991SW15",1,"SW15","BLUTI",10,30,51,10,NA,10,NA,NA,12,0
"23900",1999,"19991SW17",1,"SW17","BLUTI",8,33,54,8,NA,8,NA,NA,14,0
"23901",1999,"19991SW19",1,"SW19","BLUTI",10,13,42,10,NA,8,NA,NA,20,0
"23903",1999,"19991SW22",1,"SW22","BLUTI",8,25,48,8,NA,8,NA,NA,16,0
"23905",1999,"19991SW26",1,"SW26","BLUTI",2,27,NA,NA,NA,0,NA,NA,NA,NA
"23907",1999,"19991SW3",1,"SW3","BLUTI",10,13,40,8,NA,8,NA,NA,18,2
"23908",1999,"19991SW31",1,"SW31","BLUTI",5,30,48,5,NA,5,NA,NA,14,0
"23909",1999,"19991SW32",1,"SW32","BLUTI",10,15,40,8,NA,8,NA,NA,16,2
"23910",1999,"19991SW33",1,"SW33","BLUTI",6,NA,48,6,NA,6,NA,NA,NA,0
"23913",1999,"19991SW36",1,"SW36","BLUTI",10,19,42,10,NA,10,NA,NA,14,0
"23914",1999,"19991SW37",1,"SW37","BLUTI",9,30,50,9,NA,9,NA,NA,12,0
"23915",1999,"19991SW39",1,"SW39","BLUTI",6,41,59,5,NA,4,NA,NA,13,1
"23916",1999,"19991SW4",1,"SW4","BLUTI",9,26,46,6,NA,6,NA,NA,12,3
"23917",1999,"19991SW41",1,"SW41","BLUTI",8,29,NA,7,NA,0,NA,NA,NA,1
"23918",1999,"19991SW43",1,"SW43","BLUTI",9,33,NA,9,NA,0,NA,NA,NA,0
"23921",1999,"19991SW49",1,"SW49","BLUTI",9,35,NA,9,NA,0,NA,NA,NA,0
"23923",1999,"19991SW50",1,"SW50","BLUTI",8,28,49,8,NA,0,NA,NA,14,0
"23924",1999,"19991SW51",1,"SW51","BLUTI",9,32,NA,8,NA,0,NA,NA,NA,1
"23925",1999,"19991SW54",1,"SW54","BLUTI",11,30,58,11,NA,0,NA,NA,18,0
"23926",1999,"19991SW56",1,"SW56","BLUTI",7,34,NA,7,NA,3,NA,NA,NA,0
"23928",1999,"19991SW6",1,"SW6","BLUTI",8,32,53,6,NA,5,NA,NA,14,2
"23929",1999,"19991SW60",1,"SW60","BLUTI",9,24,44,9,NA,8,NA,NA,12,0
"23932",1999,"19991SW69",1,"SW69","BLUTI",9,28,48,9,NA,9,NA,NA,12,0
"23933",1999,"19991SW7",1,"SW7","BLUTI",10,28,53,9,NA,9,NA,NA,16,1
"23934",1999,"19991SW71",1,"SW71","BLUTI",10,28,49,10,NA,0,NA,NA,12,0
"23937",1999,"19991SW78",1,"SW78","BLUTI",11,11,39,9,NA,9,NA,NA,18,2
"23938",1999,"19991SW8",1,"SW8","BLUTI",10,26,46,10,NA,6,NA,NA,11,0
"23940",1999,"19991SW81",1,"SW81","BLUTI",7,19,NA,NA,NA,0,NA,NA,NA,NA
"23944",1999,"19991SW87",1,"SW87","BLUTI",10,12,40,10,NA,10,NA,NA,19,0
"23945",1999,"19991SW88",1,"SW88","BLUTI",9,NA,NA,9,NA,3,NA,NA,NA,0
"23946",1999,"19991SW89",1,"SW89","BLUTI",7,21,42,7,NA,7,NA,NA,15,0
"23949",1999,"19991W100",1,"W100","BLUTI",13,7,39,10,NA,10,NA,NA,20,3
"23950",1999,"19991W101",1,"W101","BLUTI",10,18,41,8,NA,8,NA,NA,14,2
"23951",1999,"19991W102",1,"W102","BLUTI",5,32,NA,NA,NA,0,NA,NA,NA,NA
"23952",1999,"19991W103",1,"W103","BLUTI",11,10,39,11,NA,11,NA,NA,19,0
"23953",1999,"19991W103A",1,"W103A","BLUTI",8,25,45,8,NA,8,NA,NA,13,0
"23954",1999,"19991W104",1,"W104","BLUTI",10,37,59,10,NA,10,NA,NA,13,0
"23956",1999,"19991W11",1,"W11","BLUTI",9,29,50,9,NA,9,NA,NA,13,0
"23957",1999,"19991W12",1,"W12","BLUTI",8,16,39,8,NA,8,NA,NA,16,0
"23959",1999,"19991W14",1,"W14","BLUTI",11,6,34,11,NA,10,NA,NA,18,0
"23960",1999,"19991W15",1,"W15","BLUTI",7,17,39,7,NA,6,NA,NA,16,0
